player_id,year,prize_usd,rank,annual_cost,balance,positive_balance
g983,2019,102286,213,89981,12305,True
mm66,2019,101379,214,89981,11398,True
gb53,2019,97926,215,89981,7945,True
ga36,2019,97605,216,89981,7624,True
n679,2019,96791,217,89981,6810,True
ba98,2019,96402,218,89981,6421,True
sk47,2019,91141,219,89981,1160,True
tc12,2019,90396,220,89981,415,True
mf35,2019,90209,221,89981,228,True
la93,2019,89347,222,89981,-634,False
kd70,2019,88405,223,89981,-1576,False
hb29,2019,87643,224,89981,-2338,False
v495,2019,87607,225,89981,-2374,False
sf62,2019,86415,226,89981,-3566,False
ha28,2019,84906,227,89981,-5075,False
ga79,2019,83575,228,89981,-6406,False
r419,2019,80012,229,89981,-9969,False
sq80,2019,79961,230,89981,-10020,False
kh56,2019,79790,231,89981,-10191,False
sc73,2019,79652,232,89981,-10329,False
mp20,2019,79361,233,89981,-10620,False
ce77,2019,79349,234,89981,-10632,False
b884,2019,76582,235,89981,-13399,False
j0a4,2019,76537,236,89981,-13444,False
q941,2019,76472,237,89981,-13509,False
n503,2019,74512,238,89981,-15469,False
i306,2019,73846,239,89981,-16135,False
mo55,2019,72924,240,89981,-17057,False
o483,2019,72921,241,89981,-17060,False
sc56,2019,71667,242,89981,-18314,False
bc72,2019,70331,243,89981,-19650,False
kd87,2019,70263,244,89981,-19718,False
sj55,2019,69132,245,89981,-20849,False
r09x,2019,68601,246,89981,-21380,False
mj01,2019,68165,247,89981,-21816,False
mn70,2019,65427,248,89981,-24554,False
sj22,2019,65066,249,89981,-24915,False
v824,2019,64696,250,89981,-25285,False
ph71,2019,64062,251,89981,-25919,False
v490,2019,62671,252,89981,-27310,False
s0k7,2019,62662,253,89981,-27319,False
u120,2019,62324,254,89981,-27657,False
ab71,2019,60956,255,89981,-29025,False
bi23,2019,59918,256,89981,-30063,False
cg04,2019,57241,257,89981,-32740,False
v836,2019,56882,258,89981,-33099,False
be69,2019,56723,259,89981,-33258,False
sx91,2019,55943,260,89981,-34038,False
k0ah,2019,55552,261,89981,-34429,False
g09o,2019,54214,262,89981,-35767,False
gh33,2019,53984,263,89981,-35997,False
kd35,2019,53622,264,89981,-36359,False
z419,2019,53303,265,89981,-36678,False
d981,2019,53254,266,89981,-36727,False
bk19,2019,52561,267,89981,-37420,False
w09g,2019,52555,268,89981,-37426,False
t0ap,2019,52377,269,89981,-37604,False
c0bc,2019,50660,270,89981,-39321,False
rh24,2019,50459,271,89981,-39522,False
lb51,2019,50226,272,89981,-39755,False
a853,2019,50048,273,89981,-39933,False
q948,2019,49725,274,89981,-40256,False
bu54,2019,49276,275,89981,-40705,False
le01,2019,47586,276,89981,-42395,False
w571,2019,47580,277,89981,-42401,False
a941,2019,47559,278,89981,-42422,False
me89,2019,47440,279,89981,-42541,False
mp83,2019,46451,280,89981,-43530,False
k834,2019,46295,281,89981,-43686,False
sp80,2019,45502,282,89981,-44479,False
o482,2019,45176,283,89981,-44805,False
cf88,2019,44921,284,89981,-45060,False
d776,2019,42440,285,89981,-47541,False
sm09,2019,42085,286,89981,-47896,False
ae14,2019,41650,287,89981,-48331,False
pg32,2019,41229,288,89981,-48752,False
te30,2019,40501,289,89981,-49480,False
lc11,2019,39867,290,89981,-50114,False
ch90,2019,39792,291,89981,-50189,False
df92,2019,39775,292,89981,-50206,False
sx50,2019,39491,293,89981,-50490,False
g676,2019,39423,294,89981,-50558,False
pe02,2019,39263,295,89981,-50718,False
pg20,2019,39190,296,89981,-50791,False
mn20,2019,38566,297,89981,-51415,False
sn54,2019,38443,298,89981,-51538,False
hh06,2019,38318,299,89981,-51663,False
me64,2019,37941,300,89981,-52040,False
z254,2019,37875,301,89981,-52106,False
c0au,2019,37730,302,89981,-52251,False
v832,2019,37601,303,89981,-52380,False
dc58,2019,36755,304,89981,-53226,False
ch12,2019,36673,305,89981,-53308,False
v812,2019,36631,306,89981,-53350,False
cc66,2019,36112,307,89981,-53869,False
cc32,2019,36077,308,89981,-53904,False
o340,2019,35494,309,89981,-54487,False
d0co,2019,35484,310,89981,-54497,False
sl92,2019,35481,311,89981,-54500,False
g935,2019,35352,312,89981,-54629,False
cn78,2019,35285,313,89981,-54696,False
bh87,2019,35154,314,89981,-54827,False
fa43,2019,34720,315,89981,-55261,False
kb92,2019,34703,316,89981,-55278,False
i236,2019,34642,317,89981,-55339,False
kb14,2019,34585,318,89981,-55396,False
gf95,2019,33978,319,89981,-56003,False
bd20,2019,33838,320,89981,-56143,False
e780,2019,33464,321,89981,-56517,False
w857,2019,33377,322,89981,-56604,False
hb48,2019,33069,323,89981,-56912,False
mj98,2019,32468,324,89981,-57513,False
ph78,2019,32301,325,89981,-57680,False
n652,2019,31717,326,89981,-58264,False
mp13,2019,31547,327,89981,-58434,False
g681,2019,31446,328,89981,-58535,False
a0ao,2019,31383,329,89981,-58598,False
c0az,2019,31359,330,89981,-58622,False
bh80,2019,31229,331,89981,-58752,False
te16,2019,31012,332,89981,-58969,False
t982,2019,30795,333,89981,-59186,False
bj05,2019,30708,334,89981,-59273,False
pf65,2019,30700,335,89981,-59281,False
hb89,2019,30589,336,89981,-59392,False
mw76,2019,30274,337,89981,-59707,False
rh54,2019,29896,338,89981,-60085,False
n561,2019,29836,339,89981,-60145,False
kc56,2019,29059,340,89981,-60922,False
sl94,2019,28844,341,89981,-61137,False
mj70,2019,28813,342,89981,-61168,False
lg87,2019,28373,343,89981,-61608,False
da67,2019,28155,344,89981,-61826,False
sx90,2019,28145,345,89981,-61836,False
lf26,2019,27852,346,89981,-62129,False
y171,2019,27583,347,89981,-62398,False
e688,2019,27421,348,89981,-62560,False
ac58,2019,27382,349,89981,-62599,False
t911,2019,27362,350,89981,-62619,False
bh02,2019,27228,351,89981,-62753,False
dg97,2019,27126,352,89981,-62855,False
i330,2019,26812,353,89981,-63169,False
bv25,2019,26628,354,89981,-63353,False
ch05,2019,26483,355,89981,-63498,False
k09f,2019,26176,356,89981,-63805,False
o507,2019,25656,357,89981,-64325,False
ea24,2019,25455,358,89981,-64526,False
gh92,2019,25119,359,89981,-64862,False
bm95,2019,25059,360,89981,-64922,False
o376,2019,25031,361,89981,-64950,False
ac84,2019,24849,362,89981,-65132,False
h896,2019,24844,363,89981,-65137,False
d750,2019,24754,364,89981,-65227,False
hb59,2019,24705,365,89981,-65276,False
v942,2019,24698,366,89981,-65283,False
tc95,2019,24635,367,89981,-65346,False
j400,2019,24465,368,89981,-65516,False
ki63,2019,24464,369,89981,-65517,False
hb05,2019,24434,370,89981,-65547,False
cg07,2019,24225,371,89981,-65756,False
sn77,2019,24156,372,89981,-65825,False
rc91,2019,24152,373,89981,-65829,False
r612,2019,24103,374,89981,-65878,False
ml73,2019,24087,375,89981,-65894,False
kb37,2019,23821,376,89981,-66160,False
ki82,2019,23779,377,89981,-66202,False
hb35,2019,23678,378,89981,-66303,False
ke64,2019,23378,379,89981,-66603,False
la94,2019,23371,380,89981,-66610,False
rc62,2019,23245,381,89981,-66736,False
v821,2019,23149,382,89981,-66832,False
o423,2019,23070,383,89981,-66911,False
n670,2019,22968,384,89981,-67013,False
cd00,2019,22896,385,89981,-67085,False
ka22,2019,22865,386,89981,-67116,False
sf36,2019,22806,387,89981,-67175,False
m0aw,2019,22629,388,89981,-67352,False
bs86,2019,22583,389,89981,-67398,False
m0ej,2019,22576,390,89981,-67405,False
rg42,2019,22385,391,89981,-67596,False
e768,2019,22354,392,89981,-67627,False
gc17,2019,22219,393,89981,-67762,False
ge73,2019,22135,394,89981,-67846,False
n0al,2019,22130,395,89981,-67851,False
e661,2019,22070,396,89981,-67911,False
a09t,2019,22027,397,89981,-67954,False
ha33,2019,21915,398,89981,-68066,False
sr81,2019,21901,399,89981,-68080,False
k964,2019,21774,400,89981,-68207,False
v886,2019,21760,401,89981,-68221,False
td47,2019,21743,402,89981,-68238,False
ph64,2019,21716,403,89981,-68265,False
hb67,2019,21624,404,89981,-68357,False
mw75,2019,21552,405,89981,-68429,False
lc12,2019,21480,406,89981,-68501,False
sp05,2019,21480,406,89981,-68501,False
dg80,2019,21395,408,89981,-68586,False
o635,2019,21395,408,89981,-68586,False
o664,2019,21363,410,89981,-68618,False
bv27,2019,21346,411,89981,-68635,False
m0cw,2019,21288,412,89981,-68693,False
n555,2019,21145,413,89981,-68836,False
sf76,2019,21090,414,89981,-68891,False
h928,2019,21028,415,89981,-68953,False
bv24,2019,20913,416,89981,-69068,False
v762,2019,20887,417,89981,-69094,False
f840,2019,20847,418,89981,-69134,False
cm79,2019,20770,419,89981,-69211,False
wb25,2019,20769,420,89981,-69212,False
n09u,2019,20365,421,89981,-69616,False
s0aq,2019,20268,422,89981,-69713,False
rc04,2019,20152,423,89981,-69829,False
d917,2019,20148,424,89981,-69833,False
v620,2019,20085,425,89981,-69896,False
mg08,2019,20066,426,89981,-69915,False
o660,2019,20049,427,89981,-69932,False
hg94,2019,19998,428,89981,-69983,False
c0aj,2019,19981,429,89981,-70000,False
gg65,2019,19860,430,89981,-70121,False
kc33,2019,19739,431,89981,-70242,False
s0gz,2019,19699,432,89981,-70282,False
b0bi,2019,19687,433,89981,-70294,False
mv14,2019,19648,434,89981,-70333,False
ld26,2019,19647,435,89981,-70334,False
rc93,2019,19543,436,89981,-70438,False
r0a5,2019,19480,437,89981,-70501,False
sl07,2019,19460,438,89981,-70521,False
sk51,2019,19328,439,89981,-70653,False
bv17,2019,19289,440,89981,-70692,False
c0a0,2019,19259,441,89981,-70722,False
so20,2019,19252,442,89981,-70729,False
tf58,2019,19180,443,89981,-70801,False
dc76,2019,19082,444,89981,-70899,False
fc26,2019,18943,445,89981,-71038,False
bf98,2019,18890,446,89981,-71091,False
td55,2019,18889,447,89981,-71092,False
so96,2019,18887,448,89981,-71094,False
e928,2019,18840,449,89981,-71141,False
co11,2019,18831,450,89981,-71150,False
mo41,2019,18808,451,89981,-71173,False
si36,2019,18717,452,89981,-71264,False
o674,2019,18648,453,89981,-71333,False
tc09,2019,18298,454,89981,-71683,False
w716,2019,18287,455,89981,-71694,False
c0c8,2019,18266,456,89981,-71715,False
va08,2019,18216,457,89981,-71765,False
u182,2019,18098,458,89981,-71883,False
bi47,2019,18055,459,89981,-71926,False
e698,2019,18024,460,89981,-71957,False
ea27,2019,18003,461,89981,-71978,False
h0bh,2019,18003,461,89981,-71978,False
n0am,2019,17997,463,89981,-71984,False
pj32,2019,17865,464,89981,-72116,False
z301,2019,17768,465,89981,-72213,False
v0b2,2019,17759,466,89981,-72222,False
sk67,2019,17743,467,89981,-72238,False
j09x,2019,17689,468,89981,-72292,False
s0dh,2019,17615,469,89981,-72366,False
bu10,2019,17546,470,89981,-72435,False
o659,2019,17545,471,89981,-72436,False
ad49,2019,17435,472,89981,-72546,False
ga71,2019,17369,473,89981,-72612,False
hb31,2019,17340,474,89981,-72641,False
gd08,2019,17267,475,89981,-72714,False
ki48,2019,17205,476,89981,-72776,False
lc54,2019,17088,477,89981,-72893,False
m0e1,2019,17025,478,89981,-72956,False
li39,2019,16990,479,89981,-72991,False
la54,2019,16904,480,89981,-73077,False
ph42,2019,16886,481,89981,-73095,False
bm05,2019,16775,482,89981,-73206,False
va70,2019,16759,483,89981,-73222,False
n830,2019,16751,484,89981,-73230,False
y235,2019,16700,485,89981,-73281,False
cf10,2019,16649,486,89981,-73332,False
bg72,2019,16619,487,89981,-73362,False
f786,2019,16569,488,89981,-73412,False
tc11,2019,16494,489,89981,-73487,False
bp44,2019,16465,490,89981,-73516,False
kd43,2019,16416,491,89981,-73565,False
pl53,2019,16383,492,89981,-73598,False
z09d,2019,16343,493,89981,-73638,False
rb86,2019,16294,494,89981,-73687,False
df88,2019,16286,495,89981,-73695,False
d0c1,2019,16282,496,89981,-73699,False
z0a1,2019,16269,497,89981,-73712,False
h09f,2019,16220,498,89981,-73761,False
o408,2019,16190,499,89981,-73791,False
g717,2019,16116,500,89981,-73865,False
w471,2019,16054,501,89981,-73927,False
e830,2019,16030,502,89981,-73951,False
ph77,2019,16020,503,89981,-73961,False
kg27,2019,15994,504,89981,-73987,False
rb04,2019,15867,505,89981,-74114,False
mp94,2019,15809,506,89981,-74172,False
gf23,2019,15788,507,89981,-74193,False
sf41,2019,15650,508,89981,-74331,False
bo10,2019,15427,509,89981,-74554,False
m0fh,2019,15388,510,89981,-74593,False
g892,2019,15366,511,89981,-74615,False
ke05,2019,15366,511,89981,-74615,False
g985,2019,15362,513,89981,-74619,False
gc87,2019,15232,514,89981,-74749,False
db93,2019,15120,515,89981,-74861,False
gc54,2019,14872,516,89981,-75109,False
ge28,2019,14853,517,89981,-75128,False
pm13,2019,14829,518,89981,-75152,False
le38,2019,14822,519,89981,-75159,False
z0ab,2019,14807,520,89981,-75174,False
z366,2019,14723,521,89981,-75258,False
rb00,2019,14691,522,89981,-75290,False
sq79,2019,14681,523,89981,-75300,False
f0a4,2019,14652,524,89981,-75329,False
n0b4,2019,14631,525,89981,-75350,False
m0cg,2019,14586,526,89981,-75395,False
ab17,2019,14467,527,89981,-75514,False
z09k,2019,14410,528,89981,-75571,False
n0ae,2019,14330,529,89981,-75651,False
pc78,2019,14299,530,89981,-75682,False
r913,2019,14267,531,89981,-75714,False
pg04,2019,14155,532,89981,-75826,False
a0ab,2019,14140,533,89981,-75841,False
pg56,2019,14126,534,89981,-75855,False
mm54,2019,14045,535,89981,-75936,False
p09o,2019,14009,536,89981,-75972,False
d0cg,2019,13928,537,89981,-76053,False
m0ea,2019,13925,538,89981,-76056,False
gk06,2019,13908,539,89981,-76073,False
ga48,2019,13839,540,89981,-76142,False
hc23,2019,13824,541,89981,-76157,False
n674,2019,13778,542,89981,-76203,False
j439,2019,13684,543,89981,-76297,False
ch73,2019,13656,544,89981,-76325,False
g09c,2019,13608,545,89981,-76373,False
hc21,2019,13602,546,89981,-76379,False
h0a4,2019,13550,547,89981,-76431,False
j468,2019,13461,548,89981,-76520,False
fa50,2019,13355,549,89981,-76626,False
mm24,2019,13228,550,89981,-76753,False
n661,2019,13194,551,89981,-76787,False
pg13,2019,13167,552,89981,-76814,False
gb42,2019,12980,553,89981,-77001,False
n824,2019,12917,554,89981,-77064,False
rb73,2019,12879,555,89981,-77102,False
z246,2019,12825,556,89981,-77156,False
bh08,2019,12759,557,89981,-77222,False
g820,2019,12754,558,89981,-77227,False
pi95,2019,12745,559,89981,-77236,False
va27,2019,12737,560,89981,-77244,False
ac39,2019,12734,561,89981,-77247,False
fb18,2019,12701,562,89981,-77280,False
sl09,2019,12595,563,89981,-77386,False
b0gb,2019,12582,564,89981,-77399,False
e811,2019,12530,565,89981,-77451,False
r0a7,2019,12437,566,89981,-77544,False
e702,2019,12360,567,89981,-77621,False
z239,2019,12297,568,89981,-77684,False
s0gr,2019,12256,569,89981,-77725,False
a0e2,2019,12212,570,89981,-77769,False
h09p,2019,12170,571,89981,-77811,False
cn15,2019,12114,572,89981,-77867,False
rh62,2019,11987,573,89981,-77994,False
e708,2019,11957,574,89981,-78024,False
n754,2019,11844,575,89981,-78137,False
cn08,2019,11841,576,89981,-78140,False
f664,2019,11831,577,89981,-78150,False
n729,2019,11830,578,89981,-78151,False
co06,2019,11817,579,89981,-78164,False
v846,2019,11804,580,89981,-78177,False
gd91,2019,11796,581,89981,-78185,False
k0e6,2019,11758,582,89981,-78223,False
k0cz,2019,11695,583,89981,-78286,False
w597,2019,11599,584,89981,-78382,False
e720,2019,11589,585,89981,-78392,False
h0c9,2019,11583,586,89981,-78398,False
fc49,2019,11561,587,89981,-78420,False
li10,2019,11389,588,89981,-78592,False
mm78,2019,11354,589,89981,-78627,False
m0ci,2019,11321,590,89981,-78660,False
rb89,2019,11283,591,89981,-78698,False
pl78,2019,11231,592,89981,-78750,False
mw84,2019,11230,593,89981,-78751,False
tb79,2019,11223,594,89981,-78758,False
sy67,2019,11183,595,89981,-78798,False
sq48,2019,11170,596,89981,-78811,False
ke69,2019,11050,597,89981,-78931,False
tb70,2019,11017,598,89981,-78964,False
sf89,2019,10950,599,89981,-79031,False
m0fa,2019,10868,600,89981,-79113,False
gf20,2019,10840,601,89981,-79141,False
pe42,2019,10812,602,89981,-79169,False
n974,2019,10778,603,89981,-79203,False
f0bt,2019,10755,604,89981,-79226,False
k771,2019,10753,605,89981,-79228,False
rh69,2019,10633,606,89981,-79348,False
i0a7,2019,10594,607,89981,-79387,False
m0hc,2019,10581,608,89981,-79400,False
ch80,2019,10546,609,89981,-79435,False
pc63,2019,10538,610,89981,-79443,False
mw62,2019,10520,611,89981,-79461,False
t0af,2019,10495,612,89981,-79486,False
ac28,2019,10477,613,89981,-79504,False
rh50,2019,10434,614,89981,-79547,False
ca62,2019,10318,615,89981,-79663,False
n598,2019,10260,616,89981,-79721,False
bp41,2019,10225,617,89981,-79756,False
dh46,2019,10204,618,89981,-79777,False
w712,2019,10166,619,89981,-79815,False
p0d0,2019,10157,620,89981,-79824,False
tg46,2019,10155,621,89981,-79826,False
d0cf,2019,10150,622,89981,-79831,False
gj05,2019,10123,623,89981,-79858,False
cc98,2019,10102,624,89981,-79879,False
l0at,2019,10063,625,89981,-79918,False
wb19,2019,9975,626,89981,-80006,False
be68,2019,9953,627,89981,-80028,False
a09p,2019,9950,628,89981,-80031,False
o411,2019,9928,629,89981,-80053,False
co01,2019,9811,630,89981,-80170,False
j737,2019,9798,631,89981,-80183,False
t09x,2019,9729,632,89981,-80252,False
d0ar,2019,9718,633,89981,-80263,False
cn88,2019,9661,634,89981,-80320,False
bu13,2019,9640,635,89981,-80341,False
db64,2019,9639,636,89981,-80342,False
f0a3,2019,9574,637,89981,-80407,False
a0cj,2019,9552,638,89981,-80429,False
v09t,2019,9530,639,89981,-80451,False
k0bj,2019,9523,640,89981,-80458,False
lf29,2019,9510,641,89981,-80471,False
m0b2,2019,9505,642,89981,-80476,False
o484,2019,9498,643,89981,-80483,False
b0c2,2019,9481,644,89981,-80500,False
kc51,2019,9439,645,89981,-80542,False
ta66,2019,9438,646,89981,-80543,False
t0b4,2019,9425,647,89981,-80556,False
t885,2019,9413,648,89981,-80568,False
ss25,2019,9342,649,89981,-80639,False
lf59,2019,9332,650,89981,-80649,False
rh59,2019,9236,651,89981,-80745,False
sk69,2019,9227,652,89981,-80754,False
k0az,2019,9226,653,89981,-80755,False
j709,2019,9180,654,89981,-80801,False
bv19,2019,9163,655,89981,-80818,False
re45,2019,9157,656,89981,-80824,False
k863,2019,9140,657,89981,-80841,False
kg49,2019,9136,658,89981,-80845,False
ph67,2019,9078,659,89981,-80903,False
ki71,2019,9067,660,89981,-80914,False
bl61,2019,9029,661,89981,-80952,False
a0by,2019,8943,662,89981,-81038,False
k906,2019,8931,663,89981,-81050,False
mm79,2019,8920,664,89981,-81061,False
dg65,2019,8865,665,89981,-81116,False
o207,2019,8851,666,89981,-81130,False
ab54,2019,8804,667,89981,-81177,False
u149,2019,8779,668,89981,-81202,False
s0gv,2019,8747,669,89981,-81234,False
n663,2019,8742,670,89981,-81239,False
gk30,2019,8734,671,89981,-81247,False
pf36,2019,8733,672,89981,-81248,False
e678,2019,8727,673,89981,-81254,False
pj74,2019,8690,674,89981,-81291,False
j0az,2019,8675,675,89981,-81306,False
mi43,2019,8669,676,89981,-81312,False
dh54,2019,8636,677,89981,-81345,False
sy74,2019,8550,678,89981,-81431,False
i295,2019,8546,679,89981,-81435,False
gb41,2019,8544,680,89981,-81437,False
lc58,2019,8541,681,89981,-81440,False
g0av,2019,8512,682,89981,-81469,False
da30,2019,8486,683,89981,-81495,False
ld22,2019,8463,684,89981,-81518,False
g0ab,2019,8453,685,89981,-81528,False
s0av,2019,8427,686,89981,-81554,False
j557,2019,8414,687,89981,-81567,False
l0c1,2019,8375,688,89981,-81606,False
pl64,2019,8375,688,89981,-81606,False
tc78,2019,8359,690,89981,-81622,False
o634,2019,8325,691,89981,-81656,False
tg90,2019,8290,692,89981,-81691,False
r0bi,2019,8280,693,89981,-81701,False
va39,2019,8271,694,89981,-81710,False
f952,2019,8265,695,89981,-81716,False
pc68,2019,8251,696,89981,-81730,False
so86,2019,8180,697,89981,-81801,False
lg37,2019,8176,698,89981,-81805,False
ab90,2019,8171,699,89981,-81810,False
k0eq,2019,8119,700,89981,-81862,False
lh70,2019,8119,700,89981,-81862,False
w725,2019,8098,702,89981,-81883,False
w09x,2019,8066,703,89981,-81915,False
dg44,2019,8044,704,89981,-81937,False
hc99,2019,8008,705,89981,-81973,False
x015,2019,8003,706,89981,-81978,False
kd48,2019,7994,707,89981,-81987,False
s0cg,2019,7994,707,89981,-81987,False
m0aa,2019,7978,709,89981,-82003,False
hg90,2019,7974,710,89981,-82007,False
v850,2019,7965,711,89981,-82016,False
a0b6,2019,7948,712,89981,-82033,False
g0ao,2019,7825,713,89981,-82156,False
ra24,2019,7810,714,89981,-82171,False
mi69,2019,7799,715,89981,-82182,False
mv75,2019,7764,716,89981,-82217,False
h808,2019,7724,717,89981,-82257,False
re27,2019,7717,718,89981,-82264,False
f09j,2019,7690,719,89981,-82291,False
y09u,2019,7683,720,89981,-82298,False
li16,2019,7676,721,89981,-82305,False
lh51,2019,7671,722,89981,-82310,False
hb41,2019,7670,723,89981,-82311,False
g806,2019,7659,724,89981,-82322,False
p09h,2019,7641,725,89981,-82340,False
bp29,2019,7600,726,89981,-82381,False
p605,2019,7584,727,89981,-82397,False
rd21,2019,7572,728,89981,-82409,False
k0dp,2019,7570,729,89981,-82411,False
e224,2019,7540,730,89981,-82441,False
f824,2019,7538,731,89981,-82443,False
h0cd,2019,7519,732,89981,-82462,False
kg72,2019,7513,733,89981,-82468,False
ch52,2019,7497,734,89981,-82484,False
l0bv,2019,7492,735,89981,-82489,False
bt42,2019,7489,736,89981,-82492,False
s0h2,2019,7480,737,89981,-82501,False
sx96,2019,7429,738,89981,-82552,False
cj60,2019,7424,739,89981,-82557,False
rd67,2019,7380,740,89981,-82601,False
b0am,2019,7334,741,89981,-82647,False
da59,2019,7333,742,89981,-82648,False
m0g4,2019,7281,743,89981,-82700,False
co07,2019,7256,744,89981,-82725,False
gk24,2019,7221,745,89981,-82760,False
v656,2019,7204,746,89981,-82777,False
bt64,2019,7187,747,89981,-82794,False
fa69,2019,7131,748,89981,-82850,False
ch19,2019,7129,749,89981,-82852,False
o498,2019,7106,750,89981,-82875,False
a09u,2019,7048,751,89981,-82933,False
k0cj,2019,6978,752,89981,-83003,False
wb14,2019,6978,752,89981,-83003,False
v0d4,2019,6974,754,89981,-83007,False
m0cd,2019,6966,755,89981,-83015,False
mn23,2019,6966,755,89981,-83015,False
mg80,2019,6930,757,89981,-83051,False
wb36,2019,6928,758,89981,-83053,False
w738,2019,6927,759,89981,-83054,False
o09s,2019,6925,760,89981,-83056,False
bc76,2019,6920,761,89981,-83061,False
sm18,2019,6908,762,89981,-83073,False
y211,2019,6895,763,89981,-83086,False
l0cp,2019,6882,764,89981,-83099,False
m0bw,2019,6847,765,89981,-83134,False
i067,2019,6822,766,89981,-83159,False
h0ag,2019,6814,767,89981,-83167,False
j543,2019,6812,768,89981,-83169,False
mw18,2019,6765,769,89981,-83216,False
ca33,2019,6759,770,89981,-83222,False
gk25,2019,6747,771,89981,-83234,False
mn44,2019,6692,772,89981,-83289,False
da13,2019,6682,773,89981,-83299,False
ml51,2019,6662,774,89981,-83319,False
ld33,2019,6652,775,89981,-83329,False
me70,2019,6642,776,89981,-83339,False
hd67,2019,6626,777,89981,-83355,False
c0ak,2019,6610,778,89981,-83371,False
pl36,2019,6579,779,89981,-83402,False
i327,2019,6542,780,89981,-83439,False
bt72,2019,6527,781,89981,-83454,False
v555,2019,6519,782,89981,-83462,False
z350,2019,6500,783,89981,-83481,False
sg64,2019,6445,784,89981,-83536,False
o564,2019,6444,785,89981,-83537,False
sr78,2019,6389,786,89981,-83592,False
j0ax,2019,6372,787,89981,-83609,False
da85,2019,6311,788,89981,-83670,False
fc42,2019,6279,789,89981,-83702,False
ta04,2019,6274,790,89981,-83707,False
h0b5,2019,6227,791,89981,-83754,False
i09n,2019,6223,792,89981,-83758,False
i0a6,2019,6218,793,89981,-83763,False
sh77,2019,6205,794,89981,-83776,False
f774,2019,6202,795,89981,-83779,False
c0df,2019,6167,796,89981,-83814,False
wb15,2019,6163,797,89981,-83818,False
s0au,2019,6158,798,89981,-83823,False
j0aw,2019,6103,799,89981,-83878,False
n707,2019,6103,799,89981,-83878,False
mt97,2019,6099,801,89981,-83882,False
dh55,2019,6077,802,89981,-83904,False
kh44,2019,6052,803,89981,-83929,False
tc87,2019,6051,804,89981,-83930,False
r822,2019,5959,805,89981,-84022,False
hb55,2019,5946,806,89981,-84035,False
g0a0,2019,5927,807,89981,-84054,False
ab40,2019,5922,808,89981,-84059,False
n934,2019,5915,809,89981,-84066,False
e757,2019,5909,810,89981,-84072,False
rh13,2019,5896,811,89981,-84085,False
g909,2019,5876,812,89981,-84105,False
w09b,2019,5831,813,89981,-84150,False
me31,2019,5830,814,89981,-84151,False
t09l,2019,5809,815,89981,-84172,False
kb12,2019,5808,816,89981,-84173,False
o0a2,2019,5808,816,89981,-84173,False
pj17,2019,5798,818,89981,-84183,False
pi96,2019,5790,819,89981,-84191,False
o09a,2019,5757,820,89981,-84224,False
p0bm,2019,5645,821,89981,-84336,False
hf80,2019,5643,822,89981,-84338,False
p09s,2019,5596,823,89981,-84385,False
k767,2019,5592,824,89981,-84389,False
c09g,2019,5588,825,89981,-84393,False
pm37,2019,5586,826,89981,-84395,False
g922,2019,5566,827,89981,-84415,False
i09i,2019,5565,828,89981,-84416,False
ab19,2019,5548,829,89981,-84433,False
bk79,2019,5519,830,89981,-84462,False
li11,2019,5509,831,89981,-84472,False
k0a4,2019,5489,832,89981,-84492,False
z09z,2019,5450,833,89981,-84531,False
f965,2019,5445,834,89981,-84536,False
mr99,2019,5382,835,89981,-84599,False
r0dc,2019,5373,836,89981,-84608,False
k0db,2019,5360,837,89981,-84621,False
so99,2019,5336,838,89981,-84645,False
kd14,2019,5315,839,89981,-84666,False
tg42,2019,5303,840,89981,-84678,False
lc18,2019,5301,841,89981,-84680,False
ad04,2019,5259,842,89981,-84722,False
f703,2019,5244,843,89981,-84737,False
ml59,2019,5244,843,89981,-84737,False
mo12,2019,5233,845,89981,-84748,False
p0e9,2019,5226,846,89981,-84755,False
pg03,2019,5218,847,89981,-84763,False
kb81,2019,5210,848,89981,-84771,False
cn64,2019,5206,849,89981,-84775,False
dg86,2019,5204,850,89981,-84777,False
sx81,2019,5187,851,89981,-84794,False
v731,2019,5182,852,89981,-84799,False
pl38,2019,5171,853,89981,-84810,False
t0a1,2019,5141,854,89981,-84840,False
d499,2019,5140,855,89981,-84841,False
m0e2,2019,5127,856,89981,-84854,False
f871,2019,5113,857,89981,-84868,False
v09l,2019,5099,858,89981,-84882,False
p0e2,2019,5094,859,89981,-84887,False
ce60,2019,5074,860,89981,-84907,False
tc88,2019,5039,861,89981,-84942,False
gf08,2019,5026,862,89981,-84955,False
g0ci,2019,4983,863,89981,-84998,False
o0ay,2019,4980,864,89981,-85001,False
n724,2019,4972,865,89981,-85009,False
bo03,2019,4961,866,89981,-85020,False
mw54,2019,4961,866,89981,-85020,False
pa97,2019,4948,868,89981,-85033,False
ke35,2019,4937,869,89981,-85044,False
bv16,2019,4913,870,89981,-85068,False
sk53,2019,4903,871,89981,-85078,False
h986,2019,4894,872,89981,-85087,False
dh18,2019,4890,873,89981,-85091,False
d0db,2019,4882,874,89981,-85099,False
sg13,2019,4876,875,89981,-85105,False
gc99,2019,4874,876,89981,-85107,False
dc83,2019,4852,877,89981,-85129,False
mw39,2019,4850,878,89981,-85131,False
j476,2019,4842,879,89981,-85139,False
te27,2019,4840,880,89981,-85141,False
i427,2019,4828,881,89981,-85153,False
f569,2019,4825,882,89981,-85156,False
